,person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
15543,23.0,141002.75,1.0,5.0,5.0,10000.0,11.71,0,0.07,0.0,3.0
15544,23.0,77000.0,0.0,7.0,5.0,15000.0,12.42,0,0.19,0.0,2.0
15545,24.0,141002.75,1.0,0.0,5.0,7000.0,10.99,0,0.05,0.0,3.0
15546,24.0,20000.0,2.0,2.0,6.0,3000.0,8.94,0,0.15,0.0,2.0
15547,26.0,141002.75,1.0,9.0,5.0,14000.0,10.59,0,0.1,0.0,2.0
15548,24.0,141002.75,1.0,3.0,5.0,12000.0,10.99,0,0.08,0.0,2.0
15549,25.0,141002.75,1.0,9.0,6.0,8000.0,8.49,0,0.06,0.0,3.0
15550,26.0,77368.0,0.0,1.0,5.0,15000.0,10.0,0,0.19,0.0,3.0
15551,23.0,73000.0,0.0,7.0,6.0,15000.0,7.51,1,0.21,0.0,2.0
15552,22.0,20000.0,2.0,7.0,5.0,3200.0,12.21,0,0.16,0.0,4.0
15553,23.0,141002.75,1.0,3.0,5.0,12000.0,10.37,0,0.08,0.0,2.0
15554,22.0,141002.75,1.0,6.0,6.0,12000.0,6.92,0,0.08,0.0,4.0
15555,23.0,141002.75,1.0,0.0,6.0,14400.0,5.79,0,0.1,0.0,4.0
15556,23.0,80000.0,0.0,5.0,5.0,15000.0,12.69,0,0.19,0.0,4.0
15557,25.0,141002.75,1.0,7.0,6.0,12000.0,5.79,0,0.08,0.0,2.0
15558,21.0,80000.0,0.0,3.0,6.0,15000.0,11.039866610796844,0,0.19,0.0,2.0
15559,25.0,141002.75,1.0,3.0,5.0,23625.0,11.36,0,0.17,0.0,4.0
15560,24.0,141002.75,1.0,4.0,5.0,20000.0,11.36,0,0.14,0.0,3.0
15561,23.0,141002.75,2.0,7.0,5.0,20800.0,11.83,0,0.14,0.0,4.0
15562,24.0,141002.75,2.0,2.0,5.0,11500.0,11.14,0,0.08,0.0,4.0
15563,26.0,113050.0,1.0,4.0,5.0,9000.0,12.53,1,0.07,0.0,4.0
15564,26.0,80000.0,0.0,11.0,6.0,15000.0,8.49,0,0.19,0.0,2.0
15565,25.0,133000.0,1.0,8.0,1.0,3000.0,17.9,1,0.02,0.0,2.0
15566,25.0,141002.75,1.0,3.0,5.0,7500.0,10.08,0,0.05,0.0,2.0
15567,21.0,19800.0,2.0,4.0,3.0,6800.0,14.59,1,0.34,0.0,2.0
15568,24.0,141002.75,1.0,8.0,6.0,5000.0,9.63,0,0.03,0.0,4.0
15569,23.0,141002.75,1.0,0.0,6.0,4700.0,6.92,0,0.03,0.0,2.0
15570,24.0,19764.0,2.0,0.0,4.0,4800.0,13.61,1,0.24,0.0,3.0
15571,25.0,133900.0,1.0,9.0,3.0,7500.0,13.49,1,0.06,0.0,2.0
15572,26.0,141002.75,1.0,0.0,3.0,20000.0,11.039866610796844,0,0.14,0.0,2.0
15573,26.0,19500.0,2.0,0.0,6.0,5000.0,8.0,1,0.26,0.0,3.0
15574,21.0,141002.75,1.0,5.0,4.0,4000.0,13.72,0,0.03,0.0,2.0
15575,24.0,134000.0,1.0,2.0,3.0,23625.0,14.83,1,0.19,0.0,4.0
15576,25.0,141002.75,1.0,0.0,5.0,23625.0,10.99,0,0.19,0.0,3.0
15577,23.0,141002.75,1.0,2.0,5.0,23625.0,10.99,0,0.16,0.0,3.0
15578,26.0,141002.75,1.0,3.0,6.0,4100.0,6.92,0,0.03,0.0,3.0
15579,23.0,141002.75,1.0,4.0,5.0,23625.0,10.25,0,0.17,0.0,3.0
15580,23.0,74000.0,0.0,1.0,3.0,15000.0,15.65,1,0.2,0.0,2.0
15581,26.0,141002.75,1.0,10.0,6.0,7500.0,8.0,0,0.05,0.0,3.0
15582,26.0,80004.0,0.0,8.0,5.0,15000.0,11.89,0,0.19,0.0,4.0
15583,22.0,141002.75,1.0,6.0,6.0,15000.0,7.66,0,0.1,0.0,4.0
15584,21.0,19200.0,2.0,0.0,5.0,2400.0,9.91,0,0.13,0.0,2.0
15585,24.0,141002.75,1.0,0.0,6.0,4000.0,7.88,0,0.03,0.0,2.0
15586,24.0,136000.0,1.0,9.0,1.0,23625.0,19.13,1,0.18,0.0,3.0
15587,23.0,75000.0,0.0,0.0,4.0,15000.0,13.57,1,0.2,0.0,3.0
15588,23.0,81960.0,0.0,7.0,5.0,15000.0,10.62,0,0.18,0.0,3.0
15589,25.0,136112.0,1.0,9.0,2.0,15600.0,19.42,1,0.11,0.0,2.0
15590,23.0,141002.75,2.0,7.0,6.0,7000.0,8.94,0,0.05,0.0,4.0
15591,26.0,141002.75,1.0,1.0,6.0,7000.0,6.62,0,0.05,0.0,3.0
15593,23.0,141002.75,1.0,7.0,4.0,23625.0,12.98,0,0.17,0.0,3.0
15594,25.0,141002.75,2.0,0.0,6.0,14400.0,8.9,0,0.1,0.0,4.0
15595,25.0,141002.75,1.0,9.0,4.0,20000.0,14.65,0,0.13,0.0,4.0
15596,25.0,78000.0,0.0,4.0,3.0,15000.0,11.039866610796844,1,0.19,0.0,4.0
15597,25.0,141002.75,1.0,9.0,6.0,7500.0,8.9,0,0.05,0.0,3.0
15598,23.0,84000.0,0.0,0.0,4.0,15000.0,11.34,0,0.18,0.0,3.0
15599,26.0,84000.0,0.0,4.0,5.0,15000.0,10.14,0,0.18,0.0,4.0
15600,25.0,141002.75,1.0,3.0,6.0,12000.0,11.039866610796844,0,0.08,0.0,2.0
15601,24.0,141002.75,1.0,8.0,6.0,8000.0,8.9,0,0.05,0.0,4.0
15602,26.0,141002.75,1.0,8.0,4.0,23625.0,15.96,0,0.23,0.0,3.0
15604,21.0,19200.0,2.0,5.0,6.0,3300.0,6.17,1,0.17,0.0,2.0
15605,25.0,85000.0,0.0,2.0,6.0,15000.0,7.9,0,0.18,0.0,4.0
15606,25.0,141002.75,1.0,9.0,6.0,10000.0,5.42,0,0.07,0.0,4.0
15607,24.0,141002.75,1.0,8.0,4.0,23625.0,12.99,0,0.17,0.0,4.0
15608,23.0,85000.0,0.0,7.0,5.0,15000.0,10.99,0,0.18,0.0,3.0
15609,26.0,19200.0,2.0,7.0,6.0,4500.0,7.88,1,0.23,0.0,3.0
15610,23.0,141002.75,1.0,7.0,5.0,23625.0,9.99,0,0.2,0.0,3.0
15611,25.0,141002.75,1.0,8.0,4.0,5000.0,12.99,0,0.03,0.0,4.0
15612,23.0,85000.0,0.0,7.0,3.0,15000.0,14.59,0,0.18,0.0,4.0
15613,24.0,85000.0,0.0,0.0,4.0,15000.0,13.11,0,0.18,0.0,3.0
15614,21.0,85000.0,0.0,2.0,5.0,15000.0,10.95,0,0.18,0.0,3.0
15615,26.0,141002.75,1.0,6.0,3.0,6400.0,15.62,0,0.04,0.0,2.0
15616,24.0,85100.0,0.0,3.0,4.0,15000.0,11.039866610796844,0,0.18,0.0,2.0
15617,24.0,141002.75,1.0,9.0,6.0,23625.0,7.49,0,0.16,0.0,3.0
15618,25.0,86004.0,0.0,1.0,4.0,15000.0,12.53,0,0.17,0.0,4.0
15619,25.0,141002.75,1.0,9.0,6.0,12000.0,11.039866610796844,0,0.08,0.0,4.0
15620,25.0,141002.75,1.0,9.0,6.0,8200.0,5.79,0,0.05,0.0,3.0
15621,26.0,87000.0,0.0,6.0,6.0,15000.0,5.99,0,0.17,0.0,2.0
15623,23.0,141002.75,1.0,7.0,6.0,9600.0,6.92,0,0.06,0.0,2.0
15624,22.0,87000.0,0.0,6.0,5.0,15000.0,10.62,0,0.17,0.0,2.0
15625,26.0,141002.75,1.0,1.0,5.0,6000.0,10.74,0,0.04,0.0,2.0
15626,22.0,141002.75,1.0,3.0,5.0,23625.0,11.11,0,0.17,0.0,3.0
15627,25.0,141002.75,1.0,9.0,5.0,23625.0,10.37,0,0.17,0.0,2.0
15628,25.0,141002.75,1.0,4.0,6.0,6000.0,7.66,0,0.04,0.0,3.0
15629,21.0,19000.0,2.0,0.0,3.0,7200.0,14.74,1,0.38,0.0,4.0
15630,25.0,141002.75,1.0,9.0,5.0,20000.0,8.88,0,0.13,0.0,4.0
15631,22.0,87800.0,0.0,3.0,5.0,15000.0,11.36,0,0.17,0.0,4.0
15632,25.0,141002.75,1.0,3.0,6.0,15000.0,6.54,0,0.1,0.0,2.0
15633,23.0,141002.75,1.0,7.0,6.0,8000.0,6.91,0,0.05,0.0,2.0
15634,26.0,141002.75,1.0,3.0,5.0,23625.0,9.99,0,0.17,0.0,4.0
15635,23.0,88000.0,0.0,0.0,4.0,15000.0,10.28,0,0.17,0.0,2.0
15636,25.0,141002.75,1.0,5.0,6.0,10000.0,6.54,0,0.07,0.0,4.0
15637,26.0,141002.75,1.0,10.0,5.0,14000.0,10.36,0,0.09,0.0,3.0
15638,22.0,141002.75,1.0,6.0,3.0,18000.0,15.2,0,0.12,0.0,4.0
15639,26.0,78000.0,0.0,1.0,5.0,15000.0,12.42,1,0.19,0.0,3.0
15640,24.0,90000.0,0.0,6.0,3.0,15000.0,17.27,0,0.17,0.0,4.0
15641,24.0,90000.0,0.0,0.0,6.0,15000.0,7.9,0,0.17,0.0,2.0
15642,24.0,141002.75,1.0,2.0,5.0,23625.0,10.38,0,0.16,0.0,3.0
15643,24.0,90000.0,0.0,8.0,3.0,15000.0,17.58,0,0.17,0.0,3.0
15644,24.0,141002.75,1.0,3.0,4.0,15000.0,11.039866610796844,0,0.1,0.0,2.0
15645,22.0,90000.0,0.0,5.0,5.0,15000.0,11.49,0,0.17,0.0,4.0
15646,25.0,141002.75,1.0,7.0,5.0,22000.0,10.38,0,0.15,0.0,4.0
15647,24.0,141002.75,1.0,8.0,5.0,23625.0,10.99,0,0.16,0.0,3.0
15648,26.0,90000.0,0.0,8.0,3.0,15000.0,11.039866610796844,0,0.17,0.0,3.0
15649,23.0,141002.75,1.0,5.0,6.0,10000.0,7.14,0,0.07,0.0,4.0
15650,25.0,141002.75,1.0,9.0,5.0,23625.0,10.25,0,0.17,0.0,2.0
15651,24.0,141002.75,1.0,8.0,5.0,23625.0,11.039866610796844,0,0.17,0.0,2.0
15652,24.0,90000.0,0.0,3.0,5.0,15000.0,11.86,0,0.17,0.0,2.0
15653,26.0,141002.75,2.0,10.0,5.0,23625.0,11.83,0,0.16,0.0,4.0
15654,26.0,141002.75,2.0,10.0,6.0,21000.0,11.039866610796844,0,0.14,0.0,4.0
15655,26.0,141002.75,2.0,6.0,3.0,7000.0,14.96,0,0.05,0.0,4.0
15656,22.0,141002.75,1.0,6.0,4.0,9500.0,12.87,0,0.06,0.0,4.0
15657,24.0,90000.0,0.0,9.0,3.0,15000.0,14.42,0,0.17,0.0,3.0
15658,24.0,141002.75,1.0,8.0,4.0,15000.0,13.16,0,0.1,0.0,3.0
15659,25.0,79000.0,0.0,5.0,5.0,15000.0,12.18,1,0.19,0.0,3.0
15660,26.0,141002.75,1.0,10.0,5.0,15000.0,12.21,0,0.1,0.0,2.0
15661,25.0,141002.75,1.0,6.0,4.0,5000.0,13.16,0,0.03,0.0,4.0
15662,26.0,141002.75,1.0,0.0,6.0,6000.0,9.63,0,0.04,0.0,4.0
15663,25.0,141002.75,1.0,9.0,5.0,12500.0,11.58,0,0.08,0.0,4.0
15664,24.0,141002.75,1.0,5.0,5.0,20000.0,10.51,0,0.13,0.0,4.0
15665,24.0,68000.0,0.0,5.0,3.0,15000.0,15.58,1,0.19,0.0,4.0
15666,26.0,138000.0,1.0,4.0,1.0,18000.0,16.4,1,0.13,0.0,3.0
15667,23.0,141002.75,1.0,8.0,5.0,23625.0,9.76,0,0.16,0.0,4.0
15668,25.0,141002.75,1.0,9.0,5.0,12125.0,8.7,0,0.08,0.0,4.0
15669,21.0,141002.75,2.0,0.0,6.0,23625.0,7.49,0,0.17,0.0,2.0
15670,23.0,141002.75,1.0,3.0,6.0,2400.0,7.49,0,0.02,0.0,2.0
15671,24.0,141002.75,1.0,8.0,4.0,23625.0,14.27,0,0.23,0.0,2.0
15672,21.0,141002.75,1.0,5.0,5.0,8000.0,11.12,0,0.05,0.0,2.0
15673,24.0,31000.0,0.0,6.0,4.0,15075.0,15.27,1,0.44000000000000006,0.0,2.0
15674,24.0,82308.0,0.0,4.0,5.0,15125.0,10.36,0,0.18,0.0,4.0
15675,26.0,141002.75,1.0,3.0,6.0,17500.0,8.49,0,0.12,0.0,2.0
15676,26.0,141002.75,1.0,8.0,6.0,5800.0,7.88,0,0.04,0.0,3.0
15677,26.0,141002.75,2.0,3.0,5.0,15000.0,11.36,0,0.1,0.0,2.0
15678,25.0,141002.75,1.0,9.0,5.0,7500.0,11.71,0,0.05,0.0,3.0
15679,25.0,141002.75,1.0,9.0,4.0,14500.0,13.85,0,0.09,0.0,3.0
15680,25.0,141002.75,1.0,1.0,6.0,18000.0,6.99,0,0.12,0.0,2.0
15681,25.0,141002.75,1.0,4.0,6.0,12225.0,7.49,0,0.08,0.0,3.0
15682,24.0,141002.75,1.0,8.0,6.0,6000.0,5.79,0,0.04,0.0,4.0
15683,25.0,141002.75,1.0,1.0,5.0,21600.0,10.37,0,0.14,0.0,3.0
15684,25.0,141002.75,1.0,2.0,4.0,9200.0,12.61,0,0.06,0.0,4.0
15685,25.0,141002.75,1.0,9.0,5.0,12000.0,10.99,0,0.08,0.0,3.0
15686,26.0,141002.75,1.0,5.0,5.0,12400.0,11.83,0,0.08,0.0,4.0
15687,25.0,141002.75,1.0,1.0,5.0,9600.0,10.95,0,0.06,0.0,4.0
15688,26.0,141002.75,1.0,4.0,6.0,18000.0,6.99,0,0.12,0.0,4.0
15689,21.0,18000.0,2.0,5.0,6.0,6500.0,7.4,1,0.36,0.0,3.0
15690,24.0,141002.75,1.0,5.0,6.0,12000.0,7.49,0,0.08,0.0,4.0
15691,25.0,141002.75,1.0,8.0,4.0,10000.0,13.06,0,0.06,0.0,3.0
15692,25.0,39000.0,0.0,9.0,3.0,15200.0,16.0,1,0.39,0.0,3.0
15693,26.0,141002.75,1.0,10.0,5.0,23625.0,10.75,0,0.16,0.0,3.0
15694,25.0,141002.75,1.0,9.0,6.0,18000.0,7.51,0,0.12,0.0,2.0
15695,24.0,48000.0,0.0,4.0,5.0,15200.0,11.48,1,0.32,0.0,3.0
15696,23.0,141002.75,1.0,7.0,3.0,23625.0,14.59,1,0.17,0.0,2.0
15697,22.0,28080.0,0.0,5.0,2.0,15250.0,16.7,1,0.44000000000000006,0.0,4.0
15698,22.0,141002.75,1.0,7.0,5.0,4000.0,11.14,0,0.03,0.0,3.0
15699,25.0,141002.75,1.0,3.0,3.0,22000.0,16.0,0,0.14,0.0,4.0
15700,25.0,141002.75,1.0,9.0,6.0,10500.0,7.49,0,0.07,0.0,2.0
15701,23.0,31200.0,0.0,0.0,2.0,15250.0,17.93,1,0.44000000000000006,0.0,2.0
15702,26.0,141002.75,1.0,6.0,3.0,23000.0,18.25,0,0.15,0.0,2.0
15703,25.0,141002.75,1.0,4.0,4.0,23625.0,13.48,0,0.16,0.0,2.0
15704,21.0,141002.75,1.0,2.0,5.0,18000.0,11.26,0,0.12,0.0,3.0
15705,26.0,141002.75,1.0,6.0,4.0,9600.0,14.27,0,0.06,0.0,2.0
15706,26.0,141002.75,1.0,2.0,5.0,23625.0,10.65,0,0.22,0.0,4.0
15707,24.0,38272.0,0.0,1.0,4.0,15250.0,14.17,1,0.4,0.0,2.0
15708,26.0,141002.75,1.0,5.0,5.0,7000.0,9.91,0,0.04,0.0,4.0
15709,26.0,34000.0,0.0,3.0,4.0,15250.0,13.22,1,0.44000000000000006,0.0,2.0
15710,24.0,36000.0,0.0,6.0,2.0,15250.0,15.95,1,0.42,0.0,2.0
15711,24.0,141002.75,1.0,8.0,5.0,15000.0,10.25,0,0.1,0.0,3.0
15712,26.0,17500.0,2.0,10.0,6.0,5500.0,11.039866610796844,1,0.31,0.0,2.0
15713,24.0,59000.0,0.0,7.0,3.0,15250.0,14.96,0,0.26,0.0,4.0
15714,24.0,141002.75,1.0,6.0,4.0,15000.0,13.57,0,0.1,0.0,4.0
15715,25.0,141002.75,1.0,9.0,4.0,10000.0,13.22,0,0.06,0.0,2.0
15716,22.0,54288.0,0.0,3.0,5.0,15350.0,12.18,0,0.28,0.0,3.0
15717,24.0,120000.0,0.0,9.0,4.0,15400.0,14.26,0,0.13,0.0,2.0
15718,25.0,141002.75,1.0,9.0,3.0,17600.0,14.84,1,0.12,0.0,3.0
15719,25.0,141002.75,1.0,8.0,6.0,23625.0,7.49,0,0.18,0.0,4.0
15720,26.0,141002.75,1.0,9.0,5.0,20000.0,10.25,1,0.14,0.0,2.0
15721,26.0,141002.75,1.0,1.0,5.0,20000.0,12.18,0,0.13,0.0,3.0
15722,24.0,36000.0,0.0,8.0,2.0,15450.0,13.43,1,0.43,0.0,2.0
15723,26.0,141002.75,1.0,4.0,5.0,23625.0,11.86,0,0.16,0.0,3.0
15724,25.0,141002.75,1.0,10.0,4.0,20000.0,14.26,0,0.13,0.0,2.0
15725,26.0,91800.0,0.0,7.0,4.0,15450.0,10.91,1,0.14,0.0,3.0
15726,26.0,141002.75,1.0,11.0,6.0,18325.0,7.49,0,0.11,0.0,3.0
15727,23.0,141002.75,1.0,2.0,6.0,12000.0,5.42,0,0.08,0.0,4.0
15728,22.0,71760.0,0.0,6.0,6.0,15500.0,7.88,0,0.22,0.0,2.0
15729,22.0,141002.75,2.0,6.0,6.0,7000.0,8.9,0,0.04,0.0,3.0
15730,26.0,125000.0,0.0,0.0,6.0,15500.0,7.88,0,0.12,0.0,2.0
15731,23.0,54000.0,0.0,7.0,5.0,15550.0,11.71,0,0.29,0.0,4.0
15732,24.0,41000.0,0.0,4.0,4.0,15600.0,12.87,1,0.38,0.0,3.0
15733,22.0,50000.0,0.0,7.0,5.0,15600.0,12.21,1,0.31,0.0,4.0
15734,26.0,141002.75,1.0,3.0,2.0,7500.0,18.39,1,0.05,0.0,3.0
15735,24.0,141002.75,1.0,8.0,2.0,20000.0,19.69,0,0.13,0.0,2.0
15736,23.0,60000.0,0.0,0.0,5.0,15600.0,12.69,0,0.26,0.0,4.0
15737,23.0,141002.75,1.0,7.0,6.0,15000.0,7.91,0,0.09,0.0,4.0
15738,23.0,141002.75,1.0,1.0,4.0,23625.0,15.23,0,0.22,0.0,2.0
15739,25.0,62000.0,0.0,7.0,6.0,15600.0,7.49,0,0.25,0.0,4.0
15740,24.0,141002.75,1.0,6.0,5.0,17000.0,9.25,0,0.11,0.0,3.0
15741,25.0,110000.0,0.0,5.0,3.0,15600.0,15.33,0,0.14,0.0,4.0
15742,24.0,141002.75,1.0,8.0,3.0,23625.0,15.31,1,0.17,0.0,2.0
15743,25.0,46000.0,0.0,4.0,5.0,15625.0,9.91,1,0.34,0.0,4.0
15744,24.0,44400.0,0.0,4.0,1.0,15650.0,20.165,1,0.35,0.0,4.0
15745,24.0,63000.0,0.0,1.0,6.0,15675.0,6.54,0,0.25,0.0,2.0
15747,23.0,68000.0,0.0,3.0,5.0,15700.0,11.49,0,0.23,0.0,2.0
15748,24.0,141002.75,1.0,8.0,4.0,16000.0,15.96,0,0.1,0.0,2.0
15749,26.0,141002.75,1.0,10.0,3.0,10000.0,15.99,1,0.07,0.0,3.0
15750,23.0,141002.75,2.0,5.0,5.0,10000.0,11.36,0,0.06,0.0,2.0
15751,26.0,141002.75,1.0,10.0,5.0,20000.0,11.26,1,0.13,0.0,3.0
15752,22.0,36000.0,0.0,0.0,5.0,15850.0,11.48,1,0.44,0.0,3.0
15753,24.0,50000.0,0.0,8.0,2.0,15850.0,16.35,1,0.32,0.0,3.0
15754,23.0,84000.0,0.0,3.0,6.0,15850.0,8.49,0,0.19,0.0,4.0
15755,23.0,141002.75,1.0,3.0,6.0,5000.0,5.42,0,0.03,0.0,3.0
15756,22.0,104000.0,0.0,3.0,4.0,15900.0,13.49,0,0.15,0.0,2.0
15757,24.0,76000.0,0.0,6.0,5.0,16000.0,10.99,0,0.21,0.0,3.0
15758,26.0,141002.75,1.0,10.0,4.0,20000.0,13.22,0,0.12,0.0,4.0
15759,24.0,15996.0,2.0,8.0,6.0,4000.0,8.0,1,0.25,0.0,2.0
15760,23.0,77000.0,0.0,2.0,5.0,16000.0,11.14,0,0.21,0.0,3.0
15761,22.0,141002.75,1.0,6.0,4.0,12000.0,12.99,0,0.07,0.0,3.0
15762,24.0,79500.0,0.0,8.0,5.0,16000.0,11.14,0,0.2,0.0,4.0
15763,23.0,141002.75,1.0,8.0,6.0,10000.0,11.039866610796844,0,0.06,0.0,4.0
15764,22.0,141002.75,1.0,1.0,5.0,23450.0,11.36,0,0.14,0.0,3.0
15765,23.0,80000.0,0.0,6.0,6.0,16000.0,11.039866610796844,0,0.2,0.0,2.0
15766,23.0,141002.75,1.0,1.0,5.0,20000.0,12.21,0,0.12,0.0,2.0
15767,23.0,141002.75,1.0,6.0,5.0,15750.0,10.75,0,0.09,0.0,2.0
15768,25.0,80000.0,0.0,0.0,5.0,16000.0,9.88,0,0.2,0.0,3.0
15769,23.0,80000.0,0.0,2.0,4.0,16000.0,13.85,0,0.2,0.0,3.0
15770,24.0,141002.75,1.0,8.0,5.0,5000.0,11.71,0,0.03,0.0,3.0
15771,23.0,62900.0,0.0,1.0,2.0,16000.0,16.35,1,0.22,0.0,4.0
15772,25.0,80500.0,0.0,3.0,2.0,16000.0,16.45,0,0.2,0.0,4.0
15773,26.0,141002.75,1.0,0.0,5.0,20000.0,10.37,0,0.12,0.0,3.0
15774,25.0,141002.75,1.0,0.0,6.0,3850.0,6.17,0,0.02,0.0,4.0
15775,26.0,81000.0,0.0,7.0,4.0,16000.0,13.85,0,0.2,0.0,2.0
15776,25.0,83000.0,0.0,2.0,5.0,16000.0,10.99,0,0.19,0.0,2.0
15777,23.0,85000.0,0.0,2.0,4.0,16000.0,14.27,0,0.19,0.0,2.0
15778,25.0,141002.75,1.0,9.0,5.0,23625.0,10.75,0,0.15,0.0,2.0
15779,23.0,85000.0,0.0,4.0,6.0,16000.0,6.03,0,0.19,0.0,3.0
15780,24.0,85000.0,0.0,1.0,5.0,16000.0,11.99,0,0.19,0.0,3.0
15781,24.0,85000.0,0.0,0.0,6.0,16000.0,6.91,0,0.19,0.0,2.0
15782,24.0,134300.0,1.0,2.0,2.0,12000.0,16.45,1,0.08,0.0,2.0
15783,21.0,15300.0,2.0,5.0,6.0,2500.0,6.03,1,0.16,0.0,2.0
15784,26.0,141002.75,1.0,7.0,6.0,12000.0,11.039866610796844,0,0.07,0.0,2.0
15785,24.0,141002.75,1.0,5.0,5.0,15000.0,10.37,0,0.09,0.0,4.0
15786,25.0,141002.75,1.0,9.0,5.0,12000.0,11.86,0,0.07,0.0,4.0
15787,25.0,86000.0,0.0,9.0,3.0,16000.0,16.29,0,0.19,0.0,2.0
15788,26.0,141002.75,1.0,0.0,6.0,10000.0,8.07,0,0.06,0.0,4.0
15789,26.0,141002.75,1.0,7.0,5.0,23625.0,11.039866610796844,0,0.17,0.0,2.0
15790,23.0,89100.0,0.0,7.0,4.0,16000.0,13.92,0,0.18,0.0,4.0
15791,25.0,141002.75,1.0,9.0,5.0,7550.0,11.49,0,0.04,0.0,4.0
15792,23.0,141002.75,1.0,5.0,3.0,23625.0,11.039866610796844,0,0.2,0.0,3.0
15793,24.0,141002.75,1.0,9.0,6.0,10000.0,5.42,0,0.06,0.0,3.0
15794,26.0,141002.75,1.0,0.0,3.0,7500.0,15.21,0,0.04,0.0,3.0
15795,26.0,141002.75,1.0,0.0,4.0,15000.0,11.039866610796844,0,0.09,0.0,3.0
15796,25.0,15000.0,2.0,9.0,6.0,2000.0,6.91,0,0.13,0.0,3.0
15797,24.0,90000.0,0.0,7.0,5.0,16000.0,12.18,0,0.18,0.0,2.0
15798,26.0,141002.75,1.0,2.0,6.0,3000.0,8.94,0,0.02,0.0,3.0
15799,24.0,141002.75,2.0,3.0,5.0,8000.0,11.14,0,0.05,0.0,4.0
15800,23.0,91000.0,0.0,2.0,4.0,16000.0,14.22,0,0.18,0.0,3.0
15801,24.0,79200.0,0.0,3.0,3.0,16000.0,12.67,1,0.2,0.0,2.0
15802,26.0,93000.0,0.0,10.0,5.0,16000.0,11.11,0,0.17,0.0,4.0
15803,24.0,94000.0,0.0,8.0,5.0,16000.0,11.89,0,0.17,0.0,3.0
15804,24.0,141002.75,1.0,4.0,5.0,15000.0,12.18,0,0.09,0.0,3.0
15805,24.0,141002.75,1.0,2.0,5.0,3200.0,10.0,0,0.02,0.0,4.0
15806,25.0,141002.75,1.0,2.0,5.0,23625.0,11.11,0,0.14,0.0,4.0
15807,25.0,141002.75,1.0,9.0,2.0,8000.0,15.68,0,0.04,0.0,2.0
15808,22.0,141002.75,1.0,2.0,5.0,23625.0,10.99,0,0.14,0.0,4.0
15809,22.0,83000.0,0.0,2.0,3.0,16000.0,11.039866610796844,1,0.19,0.0,3.0
15810,25.0,141002.75,1.0,9.0,5.0,6000.0,12.42,0,0.03,0.0,4.0
15811,26.0,71400.0,0.0,10.0,3.0,16000.0,11.039866610796844,1,0.19,0.0,4.0
15812,24.0,96000.0,0.0,2.0,5.0,16000.0,11.99,0,0.17,0.0,3.0
15813,25.0,141002.75,1.0,9.0,5.0,14400.0,11.039866610796844,0,0.08,0.0,2.0
15814,26.0,97188.0,0.0,7.0,3.0,16000.0,12.8,0,0.16,0.0,3.0
15815,24.0,141002.75,1.0,8.0,3.0,23625.0,14.84,1,0.15,0.0,2.0
15816,26.0,88000.0,0.0,0.0,2.0,16000.0,17.88,1,0.18,0.0,4.0
15817,24.0,141002.75,1.0,0.0,2.0,23625.0,16.45,1,0.15,0.0,3.0
15818,26.0,141002.75,1.0,9.0,4.0,9700.0,13.85,0,0.05,0.0,4.0
15819,21.0,141002.75,1.0,0.0,6.0,5000.0,8.07,0,0.03,0.0,3.0
15820,23.0,141002.75,1.0,2.0,5.0,5000.0,9.33,0,0.03,0.0,4.0
15821,25.0,141002.75,1.0,9.0,4.0,23625.0,12.87,0,0.13,0.0,2.0
15822,23.0,141002.75,1.0,5.0,6.0,12500.0,8.94,1,0.07,0.0,2.0
15823,25.0,141002.75,1.0,2.0,5.0,14500.0,8.88,0,0.08,0.0,2.0
15824,26.0,141002.75,1.0,10.0,5.0,23625.0,11.039866610796844,0,0.13,0.0,4.0
15825,24.0,100000.0,0.0,5.0,5.0,16000.0,11.12,0,0.16,0.0,3.0
15826,24.0,141002.75,1.0,8.0,6.0,10000.0,6.92,0,0.05,0.0,3.0
15827,25.0,141002.75,1.0,3.0,6.0,12000.0,5.79,0,0.06,0.0,3.0
15828,26.0,141002.75,1.0,10.0,5.0,6000.0,11.12,0,0.03,0.0,4.0
15829,24.0,141002.75,1.0,6.0,6.0,3000.0,7.88,0,0.02,0.0,2.0
15830,20.0,141002.75,1.0,4.0,6.0,2000.0,8.59,0,0.01,0.0,4.0
15831,24.0,141002.75,1.0,4.0,6.0,5000.0,9.32,0,0.03,0.0,2.0
15832,25.0,141002.75,1.0,6.0,6.0,23625.0,7.49,0,0.13,0.0,3.0
15833,24.0,141002.75,2.0,4.0,4.0,23625.0,15.62,0,0.13,0.0,3.0
15834,24.0,141002.75,1.0,6.0,6.0,5000.0,5.42,0,0.03,0.0,2.0
15835,26.0,141002.75,2.0,10.0,5.0,23625.0,9.25,0,0.13,0.0,2.0
15836,24.0,141002.75,1.0,8.0,4.0,10000.0,13.06,0,0.05,0.0,4.0
15837,24.0,141002.75,1.0,4.0,6.0,5000.0,8.9,0,0.03,0.0,3.0
15838,23.0,141002.75,1.0,0.0,5.0,20000.0,9.63,0,0.1,0.0,3.0
15839,25.0,141002.75,1.0,9.0,5.0,10000.0,10.59,0,0.05,0.0,2.0
